entity,code,theyear,prevalence_mental_disorders_male_percent,prevalence_mental_disorders_female_percent,population_historical_estimates,continent,unique_id,happiness_rank,country,region,happiness_score,economy_gdp_per_capita,family_social_support,health_life_expectancy,freedom,trust_government_corruption,generosity,the_year
Nicaragua,NIC,2018,12.74606809,13.71106182,6465502,,40,41,Nicaragua,Latin America and Caribbean,6.141,0.668,1.319,0.7,0.527,0.128,0.208,2018
Nicaragua,NIC,2019,12.73926537,13.68129282,6545503,,44,45,Nicaragua,Latin America and Caribbean,6.105,0.694,1.325,0.835,0.435,0.127,0.2,2019
Nicaragua,NIC,2020,,,6624554,,45,46,Nicaragua,Latin America and Caribbean,6.13710022,0.620033145,1.27081275,0.803093255,0.560117304,0.174084574,0.212871477,2020
Nicaragua,NIC,2021,,,6702379,,54,55,Nicaragua,Latin America and Caribbean,5.972,0.693,0.904,0.604,0.553,0.176,0.201,2021
Niger,NER,2015,11.15901386,11.98599646,20001663,Africa,143,144,Niger,Sub-Saharan Africa,3.845,0.0694,0.77265,0.29707,0.47692,0.15639,0.19387,2015
Niger,NER,2016,11.16004829,12.00894673,20788789,,141,142,Niger,Sub-Saharan Africa,3.856,0.1327,0.6053,0.26162,0.38041,0.17176,0.2097,2016
Niger,NER,2017,11.16391615,12.02466532,21602388,,134,135,Niger,Sub-Saharan Africa,4.027999878,0.161925331,0.993025005,0.268505007,0.363658696,0.138572946,0.228673846,2017
Niger,NER,2018,11.17140027,12.02461958,22442831,,133,134,Niger,Sub-Saharan Africa,4.166,0.131,0.867,0.221,0.39,0.099,0.175,2018
Niger,NER,2019,11.19534131,12.01346783,23310719,,113,114,Niger,Sub-Saharan Africa,4.628,0.138,0.774,0.366,0.318,0.102,0.188,2019
Niger,NER,2020,,,24206636,,102,103,Niger,Sub-Saharan Africa,4.909599781,0.108330332,0.703800142,0.298816353,0.435311615,0.137554765,0.208176896,2020
Niger,NER,2021,,,25130810,,95,96,Niger,Sub-Saharan Africa,5.074,0.162,0.402,0.167,0.516,0.157,0.2,2021
Nigeria,NGA,2015,10.43516681,10.95930907,181137454,Africa,77,78,Nigeria,Sub-Saharan Africa,5.268,0.65435,0.90432,0.16007,0.34334,0.0403,0.27233,2015
Nigeria,NGA,2016,10.43380789,10.95973008,185960244,,102,103,Nigeria,Sub-Saharan Africa,4.875,0.75216,0.64498,0.05108,0.27854,0.0305,0.23219,2016
Nigeria,NGA,2017,10.43932146,10.96504177,190873247,,94,95,Nigeria,Sub-Saharan Africa,5.073999882,0.783756256,1.215770483,0.05691573,0.394952565,0.026121566,0.230947196,2017
Nigeria,NGA,2018,10.43811913,10.95944461,195874685,,90,91,Nigeria,Sub-Saharan Africa,5.155,0.689,1.172,0.048,0.462,0.032,0.201,2018
Nigeria,NGA,2019,10.4349363,10.94674419,200963603,,84,85,Nigeria,Sub-Saharan Africa,5.265,0.696,1.111,0.245,0.426,0.041,0.215,2019
Nigeria,NGA,2020,,,206139587,,114,115,Nigeria,Sub-Saharan Africa,4.724100113,0.645901859,0.986717939,0.167835936,0.435079455,0.047589935,0.221328124,2020
Nigeria,NGA,2021,,,211400704,,115,116,Nigeria,Sub-Saharan Africa,4.759,0.663,0.625,0.051,0.433,0.039,0.212,2021
North Macedonia,MKD,2019,10.69051769,11.95699546,2083458,,83,84,North Macedonia,-,5.274,0.983,1.294,0.838,0.345,0.034,0.185,2019
North Macedonia,MKD,2021,,,2082661,,93,94,North Macedonia,Central and Eastern Europe,5.101,1.068,0.772,0.535,0.45,0.022,0.212,2021
Norway,NOR,2015,15.33837196,16.58807921,5199827,Europe,3,4,Norway,Western Europe,7.522,1.459,1.33095,0.88521,0.66973,0.36503,0.34699,2015
Norway,NOR,2016,15.35419111,16.69320446,5250950,,3,4,Norway,Western Europe,7.498,1.57744,1.1269,0.79579,0.59609,0.35776,0.37895,2016
Norway,NOR,2017,15.37303836,16.77688095,5296324,,0,1,Norway,Western Europe,7.537000179,1.616463184,1.53352356,0.796666503,0.635422587,0.315963835,0.362012237,2017
Norway,NOR,2018,15.34622576,16.75556547,5337960,,1,2,Norway,Western Europe,7.594,1.456,1.582,0.861,0.686,0.34,0.286,2018
Norway,NOR,2019,15.27396493,16.67417794,5378859,,2,3,Norway,Western Europe,7.554,1.488,1.582,1.028,0.603,0.341,0.271,2019
Norway,NOR,2020,,,5421242,,4,5,Norway,Western Europe,7.487999916,1.42420733,1.495172501,1.008071899,0.670200884,0.434100568,0.287985086,2020
Norway,NOR,2021,,,5465629,,5,6,Norway,Western Europe,7.392,1.543,1.108,0.782,0.703,0.427,0.249,2021
Oman,OMN,2015,13.2232909,14.81743704,4267341,Asia,21,22,Oman,Middle East and Northern Africa,6.853,1.36011,1.08182,0.76276,0.63274,0.32524,0.21542,2015
Pakistan,PAK,2015,12.78652205,13.02294539,199426953,Asia,80,81,Pakistan,Southern Asia,5.194,0.59543,0.41411,0.51466,0.12102,0.10464,0.33671,2015
Pakistan,PAK,2016,12.79292943,13.02682733,203631356,,91,92,Pakistan,Southern Asia,5.132,0.68816,0.26135,0.40306,0.14622,0.1388,0.31185,2016
Pakistan,PAK,2017,12.797931,13.03967339,207906210,,79,80,Pakistan,Southern Asia,5.269000053,0.726883531,0.67269069,0.402047783,0.235215262,0.124348067,0.315446019,2017
Pakistan,PAK,2018,12.84197123,13.11292018,212228288,,74,75,Pakistan,Southern Asia,5.472,0.652,0.81,0.424,0.334,0.113,0.216,2018
Pakistan,PAK,2019,12.91096365,13.2509062,216565317,,66,67,Pakistan,Southern Asia,5.653,0.677,0.886,0.535,0.313,0.098,0.22,2019
Pakistan,PAK,2020,,,220892331,,65,66,Pakistan,South Asia,5.69329977,0.616799474,0.872979581,0.469933242,0.405421734,0.122592121,0.228705063,2020
Pakistan,PAK,2021,,,225199929,,104,105,Pakistan,South Asia,4.934,0.637,0.423,0.322,0.418,0.097,0.252,2021
Panama,PAN,2015,11.85236342,12.40840176,3968490,North America,24,25,Panama,Latin America and Caribbean,6.786,1.06353,1.1985,0.79661,0.5421,0.0927,0.24434,2015
Panama,PAN,2016,11.86669069,12.42470797,4037073,,24,25,Panama,Latin America and Caribbean,6.701,1.18306,0.98912,0.70835,0.48927,0.08423,0.2418,2016
Panama,PAN,2017,11.8870608,12.44004829,4106764,,29,30,Panama,Latin America and Caribbean,6.452000141,1.233748436,1.373192549,0.706156135,0.550026834,0.070983924,0.210556939,2017
Panama,PAN,2018,11.88396891,12.45324169,4176868,,26,27,Panama,Latin America and Caribbean,6.43,1.112,1.438,0.759,0.597,0.063,0.125,2018
Panama,PAN,2019,11.86907135,12.46926702,4246440,,30,31,Panama,Latin America and Caribbean,6.321,1.149,1.442,0.91,0.516,0.054,0.109,2019
Panama,PAN,2020,,,4314768,,35,36,Panama,Latin America and Caribbean,6.304800034,1.097667813,1.376149297,0.878546536,0.57984978,0.054230526,0.097207308,2020
Panama,PAN,2021,,,4381583,,40,41,Panama,Latin America and Caribbean,6.18,1.298,0.976,0.667,0.596,0.053,0.079,2021
Paraguay,PRY,2015,14.03956622,17.53382608,6688746,South America,52,53,Paraguay,Latin America and Caribbean,5.878,0.75985,1.30477,0.66098,0.53899,0.08242,0.3424,2015
Paraguay,PRY,2016,14.050673,17.54741728,6777878,,69,70,Paraguay,Latin America and Caribbean,5.538,0.89373,1.11111,0.58295,0.46235,0.07396,0.25296,2016
Paraguay,PRY,2017,14.06008076,17.55137763,6867058,,69,70,Paraguay,Latin America and Caribbean,5.493000031,0.932537317,1.50728488,0.579250693,0.473507792,0.091065913,0.224150658,2017
Paraguay,PRY,2018,14.06803787,17.54763516,6956069,,63,64,Paraguay,Latin America and Caribbean,5.681,0.835,1.522,0.615,0.541,0.074,0.162,2018
Paraguay,PRY,2019,14.07825196,17.53180579,7044639,,62,63,Paraguay,Latin America and Caribbean,5.743,0.855,1.475,0.777,0.514,0.08,0.184,2019
Paraguay,PRY,2020,,,7132530,,66,67,Paraguay,Latin America and Caribbean,5.692100048,0.897990823,1.36819756,0.735869646,0.586510062,0.065077379,0.204299241,2020
Paraguay,PRY,2021,,,7219641,,70,71,Paraguay,Latin America and Caribbean,5.653,0.983,0.97,0.549,0.602,0.037,0.206,2021
Peru,PER,2015,13.34962361,14.21014136,30470739,South America,57,58,Peru,Latin America and Caribbean,5.824,0.90019,0.97459,0.73017,0.41496,0.05989,0.14982,2015
Peru,PER,2016,13.34029277,14.22082316,30926036,,63,64,Peru,Latin America and Caribbean,5.743,0.99602,0.81255,0.62994,0.37502,0.05292,0.14527,2016
Peru,PER,2017,13.3304845,14.22879563,31444299,,62,63,Peru,Latin America and Caribbean,5.715000153,1.035225272,1.218770385,0.630166113,0.450002879,0.047049087,0.126819715,2017
Peru,PER,2018,13.32409234,14.23568626,31989265,,64,65,Peru,Latin America and Caribbean,5.663,0.934,1.249,0.674,0.53,0.034,0.092,2018
Peru,PER,2019,13.30585415,14.24895087,32510462,,64,65,Peru,Latin America and Caribbean,5.697,0.96,1.274,0.854,0.455,0.027,0.083,2019
Peru,PER,2020,,,32971845,,62,63,Peru,Latin America and Caribbean,5.796800137,0.91854918,1.208405972,0.824444175,0.513210058,0.02703266,0.091611817,2020
Peru,PER,2021,,,33359415,,62,63,Peru,Latin America and Caribbean,5.84,0.986,0.833,0.623,0.536,0.031,0.087,2021
Philippines,PHL,2015,11.0645231,12.79694686,102113206,Asia,89,90,Philippines,Southeastern Asia,5.073,0.70532,1.03516,0.58114,0.62545,0.12279,0.24991,2015
Philippines,PHL,2016,11.04630719,12.79145773,103663812,,81,82,Philippines,Southeastern Asia,5.279,0.81217,0.87877,0.47036,0.54854,0.11757,0.21674,2016
Philippines,PHL,2017,11.02947158,12.78905701,105172921,,71,72,Philippines,Southeastern Asia,5.429999828,0.857699215,1.253917575,0.468009055,0.585214674,0.099331893,0.193513423,2017
Philippines,PHL,2018,11.03593352,12.78247977,106651394,,70,71,Philippines,Southeastern Asia,5.524,0.775,1.312,0.513,0.643,0.105,0.12,2018
Philippines,PHL,2019,11.06165927,12.77942336,108116622,,68,69,Philippines,Southeastern Asia,5.631,0.807,1.293,0.657,0.558,0.107,0.117,2019
Philippines,PHL,2020,,,109581085,,51,52,Philippines,Southeast Asia,6.006000042,0.775120676,1.245381713,0.602189481,0.621915162,0.130385727,0.129260212,2020
Philippines,PHL,2021,,,111046910,,60,61,Philippines,Southeast Asia,5.88,0.853,0.828,0.426,0.651,0.126,0.125,2021
Poland,POL,2015,10.46005647,10.43157925,38034076,Europe,59,60,Poland,Central and Eastern Europe,5.791,1.12555,1.27948,0.77903,0.53122,0.04212,0.16759,2015
Poland,POL,2016,10.4673904,10.40734559,37989218,,56,57,Poland,Central and Eastern Europe,5.835,1.24585,1.04685,0.69058,0.4519,0.055,0.14443,2016
Poland,POL,2017,10.4751604,10.38600552,37953176,,45,46,Poland,Central and Eastern Europe,5.97300005,1.291787863,1.44571197,0.699475348,0.520342112,0.059307806,0.158465967,2017
Poland,POL,2018,10.4954288,10.44644139,37921585,,41,42,Poland,Central and Eastern Europe,6.123,1.176,1.448,0.781,0.546,0.064,0.108,2018
Poland,POL,2019,10.54370009,10.59224706,37887771,,39,40,Poland,Central and Eastern Europe,6.182,1.206,1.438,0.884,0.483,0.05,0.117,2019
Poland,POL,2020,,,37846605,,42,43,Poland,Central and Eastern Europe,6.186299801,1.16922915,1.310399771,0.868038476,0.557903528,0.160541251,0.063374244,2020
Poland,POL,2021,,,37797000,,43,44,Poland,Central and Eastern Europe,6.166,1.309,0.982,0.668,0.558,0.13,0.08,2021
Portugal,PRT,2015,16.63329052,19.68019196,10368346,Europe,87,88,Portugal,Western Europe,5.102,1.15991,1.13935,0.87519,0.51469,0.01078,0.13719,2015
Portugal,PRT,2016,16.60845873,19.85118739,10325540,,93,94,Portugal,Western Europe,5.123,1.27607,0.94367,0.79363,0.44727,0.01521,0.11691,2016
Portugal,PRT,2017,16.60140659,20.04596167,10288527,,88,89,Portugal,Western Europe,5.195000172,1.315175295,1.367043018,0.795843542,0.4984653,0.015869452,0.095102713,2017
Portugal,PRT,2018,16.60962548,20.05664002,10256192,,76,77,Portugal,Western Europe,5.41,1.188,1.429,0.884,0.562,0.017,0.055,2018
Portugal,PRT,2019,16.61327423,20.015476,10226178,,65,66,Portugal,Western Europe,5.693,1.221,1.431,0.999,0.508,0.025,0.047,2019
Portugal,PRT,2020,,,10196707,,58,59,Portugal,Western Europe,5.910900116,1.168800831,1.339530349,0.979315281,0.589895189,0.027733466,0.053036947,2020
Portugal,PRT,2021,,,10167923,,57,58,Portugal,Western Europe,5.929,1.323,0.939,0.76,0.621,0.033,0.029,2021
Puerto Rico,PRI,2016,14.46346215,13.80586526,3283121,,14,15,Puerto Rico,Latin America and Caribbean,7.039,1.35943,1.08113,0.77758,0.46823,0.12275,0.22202,2016
Qatar,QAT,2015,13.37926253,14.92823025,2565708,Asia,27,28,Qatar,Middle East and Northern Africa,6.611,1.69042,1.0786,0.79733,0.6404,0.52208,0.32573,2015
Qatar,QAT,2016,13.36939772,14.906417,2654379,,35,36,Qatar,Middle East and Northern Africa,6.375,1.82427,0.87964,0.71723,0.56679,0.48049,0.32388,2016
Qatar,QAT,2017,13.35508483,14.89195599,2724727,,34,35,Qatar,Middle East and Northern Africa,6.375,1.870765686,1.27429688,0.710098088,0.604130983,0.439299256,0.33047387,2017
Qatar,QAT,2018,13.38551368,14.96579364,2781682,,31,32,Qatar,Middle East and Northern Africa,6.374,1.649,1.303,0.748,0.654,0.171,0.256,2018
Qatar,QAT,2019,13.46089075,15.13414294,2832071,,28,29,Qatar,Middle East and Northern Africa,6.374,1.684,1.313,0.871,0.555,0.167,0.22,2019
Romania,ROU,2015,10.69400971,11.50938398,19925182,Europe,85,86,Romania,Central and Eastern Europe,5.124,1.04345,0.88588,0.7689,0.35068,0.00649,0.13748,2015
Romania,ROU,2016,10.68366887,11.4876328,19796280,,70,71,Romania,Central and Eastern Europe,5.528,1.1697,0.72803,0.67602,0.36712,0.00679,0.12889,2016
Romania,ROU,2017,10.67593813,11.46770018,19653966,,56,57,Romania,Central and Eastern Europe,5.824999809,1.217683911,1.15009129,0.685158312,0.457003742,0.004387901,0.133519918,2017
Romania,ROU,2018,10.6502586,11.47699074,19506110,,51,52,Romania,Central and Eastern Europe,5.945,1.116,1.219,0.726,0.528,0.001,0.088,2018
Romania,ROU,2019,10.60005795,11.51003514,19364558,,47,48,Romania,Central and Eastern Europe,6.07,1.162,1.232,0.825,0.462,0.005,0.083,2019
Romania,ROU,2020,,,19237682,,46,47,Romania,Central and Eastern Europe,6.123700142,1.120401621,1.1944381,0.79229486,0.534852326,0.000829569,0.068181619,2020
Romania,ROU,2021,,,19127772,,45,46,Romania,Central and Eastern Europe,6.14,1.275,0.832,0.595,0.564,0.001,0.045,2021
Russia,RUS,2015,11.31722658,11.31494955,144985059,Europe,63,64,Russia,Central and Eastern Europe,5.716,1.13764,1.23617,0.66926,0.36679,0.03005,0.00199,2015
Russia,RUS,2016,11.3235305,11.29930883,145275374,,55,56,Russia,Central and Eastern Europe,5.856,1.23228,1.05261,0.58991,0.32682,0.03586,0.02736,2016
Russia,RUS,2017,11.32904141,11.28060217,145530091,,48,49,Russia,Central and Eastern Europe,5.962999821,1.281778097,1.469282389,0.547349334,0.373783112,0.032962881,0.052263822,2017
Russia,RUS,2018,11.31801028,11.2659509,145734034,,58,59,Russia,Central and Eastern Europe,5.81,1.151,1.479,0.599,0.399,0.025,0.065,2018
Russia,RUS,2019,11.28933248,11.24314445,145872260,,67,68,Russia,Central and Eastern Europe,5.648,1.183,1.452,0.726,0.334,0.031,0.082,2019
Russia,RUS,2020,,,145934460,,72,73,Russia,Commonwealth of Independent States,5.546000004,1.126999617,1.378644109,0.68044591,0.399499595,0.045699362,0.099041916,2020
Russia,RUS,2021,,,145912022,,75,76,Russia,Commonwealth of Independent States,5.477,1.241,0.992,0.511,0.409,0.06,0.115,2021
Rwanda,RWA,2015,12.24498982,13.66414889,11369066,Africa,153,154,Rwanda,Sub-Saharan Africa,3.465,0.22208,0.7737,0.42864,0.59201,0.55191,0.22628,2015
Rwanda,RWA,2016,12.26103035,13.68416564,11668829,,151,152,Rwanda,Sub-Saharan Africa,3.515,0.32846,0.61586,0.31865,0.5432,0.50521,0.23552,2016
Rwanda,RWA,2017,12.28054562,13.70435073,11980960,,150,151,Rwanda,Sub-Saharan Africa,3.470999956,0.368745893,0.945707023,0.326424807,0.581843853,0.455220014,0.252756029,2017
Rwanda,RWA,2018,12.28307516,13.69776707,12301969,,150,151,Rwanda,Sub-Saharan Africa,3.408,0.332,0.896,0.4,0.636,0.444,0.2,2018
Rwanda,RWA,2019,12.29775356,13.67669387,12626938,,151,152,Rwanda,Sub-Saharan Africa,3.334,0.359,0.711,0.614,0.555,0.411,0.217,2019
Rwanda,RWA,2020,,,12952209,,149,150,Rwanda,Sub-Saharan Africa,3.312299967,0.343242675,0.522876322,0.572383285,0.604087889,0.485542476,0.235704988,2020
Rwanda,RWA,2021,,,13276517,,146,147,Rwanda,Sub-Saharan Africa,3.415,0.364,0.202,0.407,0.627,0.493,0.227,2021
Saudi Arabia,SAU,2015,13.1561902,14.61365893,31717676,Asia,34,35,Saudi Arabia,Middle East and Northern Africa,6.411,1.39541,1.08393,0.72025,0.31048,0.32524,0.13706,2015
Saudi Arabia,SAU,2016,13.12164558,14.5866169,32443443,,33,34,Saudi Arabia,Middle East and Northern Africa,6.379,1.48953,0.84829,0.59267,0.37904,0.30008,0.15457,2016
Saudi Arabia,SAU,2017,13.07980061,14.55404011,33101182,,36,37,Saudi Arabia,Middle East and Northern Africa,6.343999863,1.530623555,1.286677599,0.59014833,0.449750572,0.273432255,0.147616014,2017
Saudi Arabia,SAU,2018,13.08863979,14.59002333,33702757,,32,33,Saudi Arabia,Middle East and Northern Africa,6.371,1.379,1.331,0.633,0.509,0.127,0.098,2018
Saudi Arabia,SAU,2019,13.11388792,14.67183097,34268529,,27,28,Saudi Arabia,Middle East and Northern Africa,6.375,1.403,1.357,0.795,0.439,0.132,0.08,2019
Saudi Arabia,SAU,2020,,,34813867,,26,27,Saudi Arabia,Middle East and North Africa,6.406499863,1.334328532,1.309950113,0.759818137,0.548477471,0.163322315,0.087440684,2020
Saudi Arabia,SAU,2021,,,35340680,,25,26,Saudi Arabia,Middle East and North Africa,6.494,1.435,0.964,0.571,0.603,0.163,0.09,2021
Senegal,SEN,2015,10.80551316,11.04361651,14578450,Africa,141,142,Senegal,Sub-Saharan Africa,3.904,0.36498,0.97619,0.4354,0.36772,0.10713,0.20843,2015
Senegal,SEN,2016,10.8193821,11.04127111,14993514,,127,128,Senegal,Sub-Saharan Africa,4.219,0.44314,0.77416,0.40457,0.31056,0.11681,0.19103,2016
Senegal,SEN,2017,10.82845088,11.03366527,15419354,,114,115,Senegal,Sub-Saharan Africa,4.534999847,0.479309022,1.179691911,0.409362853,0.377922267,0.115460448,0.183468893,2017
Senegal,SEN,2018,10.84589212,11.04982943,15854324,,108,109,Senegal,Sub-Saharan Africa,4.631,0.429,1.117,0.433,0.406,0.082,0.138,2018
Senegal,SEN,2019,10.88058157,11.08419616,16296362,,110,111,Senegal,Sub-Saharan Africa,4.681,0.45,1.134,0.571,0.292,0.072,0.153,2019
Senegal,SEN,2020,,,16743930,,100,101,Senegal,Sub-Saharan Africa,4.980800152,0.504061818,0.95459342,0.518391907,0.352400899,0.081865937,0.164397135,2020
Senegal,SEN,2021,,,17196308,,91,92,Senegal,Sub-Saharan Africa,5.132,0.518,0.558,0.357,0.381,0.088,0.158,2021
Serbia,SRB,2015,10.70231432,11.9199581,8876777,Europe,86,87,Serbia,Central and Eastern Europe,5.123,0.92053,1.00964,0.74836,0.20107,0.02617,0.19231,2015
Serbia,SRB,2016,10.74190377,11.92531509,8853963,,85,86,Serbia,Central and Eastern Europe,5.177,1.03437,0.81329,0.6458,0.15718,0.04339,0.20737,2016
Serbia,SRB,2017,10.78581605,11.93209182,8829623,,72,73,Serbia,Central and Eastern Europe,5.394999981,1.069317579,1.258189797,0.650784671,0.208715528,0.040903781,0.220125884,2017
Serbia,SRB,2018,10.76529877,11.92632803,8802741,,77,78,Serbia,Central and Eastern Europe,5.398,0.975,1.369,0.685,0.288,0.043,0.134,2018
Serbia,SRB,2019,10.72875442,11.91902137,8772228,,69,70,Serbia,Central and Eastern Europe,5.603,1.004,1.383,0.854,0.282,0.039,0.137,2019
Serbia,SRB,2020,,,8737370,,63,64,Serbia,Central and Eastern Europe,5.77820015,0.988181829,1.327448964,0.828403294,0.395428419,0.059447147,0.15028289,2020
Serbia,SRB,2021,,,8697547,,47,48,Serbia,Central and Eastern Europe,6.078,1.101,0.924,0.634,0.482,0.066,0.189,2021
Sierra Leone,SLE,2015,11.70233681,12.90151417,7171909,Africa,122,123,Sierra Leone,Sub-Saharan Africa,4.507,0.33024,0.95571,0,0.4084,0.08786,0.21488,2015
Sierra Leone,SLE,2016,11.71514894,12.92028513,7328846,,110,111,Sierra Leone,Sub-Saharan Africa,4.635,0.36485,0.628,0,0.30685,0.08196,0.23897,2016
Sierra Leone,SLE,2017,11.72711531,12.93736649,7488427,,105,106,Sierra Leone,Sub-Saharan Africa,4.709000111,0.368420929,0.984136045,0.005564754,0.318697691,0.071095176,0.293040901,2017
Sierra Leone,SLE,2018,11.74024011,12.9322823,7650149,,112,113,Sierra Leone,Sub-Saharan Africa,4.571,0.256,0.813,0,0.355,0.053,0.238,2018
Sierra Leone,SLE,2019,11.74748572,12.90422921,7813207,,128,129,Sierra Leone,Sub-Saharan Africa,4.374,0.268,0.841,0.242,0.309,0.045,0.252,2019
Sierra Leone,SLE,2020,,,7976985,,138,139,Sierra Leone,Sub-Saharan Africa,3.926399946,0.240560383,0.747984946,0.203953966,0.382027686,0.047940936,0.257647008,2020
Sierra Leone,SLE,2021,,,8141343,,137,138,Sierra Leone,Sub-Saharan Africa,3.849,0.279,0.377,0.1,0.408,0.047,0.243,2021
Singapore,SGP,2015,11.61195105,10.17828207,5592143,Asia,23,24,Singapore,Southeastern Asia,6.798,1.52186,1.02,1.02525,0.54252,0.4921,0.31105,2015
Singapore,SGP,2016,11.6325477,10.19085748,5653625,,21,22,Singapore,Southeastern Asia,6.739,1.64555,0.86758,0.94719,0.4877,0.46987,0.32706,2016
Singapore,SGP,2017,11.64343872,10.20472524,5708042,,25,26,Singapore,Southeastern Asia,6.572000027,1.69227767,1.353814363,0.949492395,0.549840569,0.464307785,0.345965981,2017
Singapore,SGP,2018,11.61479958,10.19814653,5757503,,33,34,Singapore,Southeastern Asia,6.343,1.529,1.451,1.008,0.631,0.457,0.261,2018
Singapore,SGP,2019,11.54832107,10.17630442,5804343,,33,34,Singapore,Southeastern Asia,6.262,1.572,1.463,1.141,0.556,0.453,0.271,2019
Singapore,SGP,2020,,,5850343,,30,31,Singapore,Southeast Asia,6.377099991,1.519580126,1.39545691,1.137814283,0.635317206,0.533162236,0.218770906,2020
Singapore,SGP,2021,,,5896684,,31,32,Singapore,Southeast Asia,6.377,1.695,1.019,0.897,0.664,0.547,0.176,2021
Slovakia,SVK,2015,10.52288045,11.83036236,5435614,Europe,44,45,Slovakia,Central and Eastern Europe,5.995,1.16891,1.26999,0.78902,0.31751,0.03431,0.16893,2015
Slovakia,SVK,2016,10.52370558,11.80529476,5442001,,44,45,Slovakia,Central and Eastern Europe,6.078,1.27973,1.08268,0.70367,0.23391,0.02947,0.13837,2016
Slovakia,SVK,2017,10.52127703,11.78151796,5447903,,39,40,Slovakia,Central and Eastern Europe,6.09800005,1.325393558,1.505059242,0.712732911,0.295817465,0.024210852,0.136544481,2017
Slovakia,SVK,2018,10.49933353,11.7864787,5453017,,38,39,Slovakia,Central and Eastern Europe,6.173,1.21,1.537,0.776,0.354,0.014,0.118,2018
Slovakia,SVK,2019,10.46233815,11.8175442,5457012,,37,38,Slovakia,Central and Eastern Europe,6.198,1.246,1.504,0.881,0.334,0.014,0.121,2019
Slovakia,SVK,2020,,,5459643,,36,37,Slovakia,Central and Eastern Europe,6.280600071,1.194837689,1.424331188,0.853465259,0.423542529,0.011291441,0.116729774,2020
Slovakia,SVK,2021,,,5460726,,33,34,Slovakia,Central and Eastern Europe,6.331,1.304,1.066,0.653,0.468,0.018,0.107,2021
Slovenia,SVN,2015,10.89475058,12.35251238,2071199,Europe,54,55,Slovenia,Central and Eastern Europe,5.848,1.18498,1.27385,0.87337,0.60855,0.03787,0.25328,2015
Slovenia,SVN,2016,10.8963346,12.34410597,2074205,,62,63,Slovenia,Central and Eastern Europe,5.768,1.29947,1.05613,0.79151,0.53164,0.03635,0.25738,2016
Slovenia,SVN,2017,10.89626301,12.34023015,2076395,,61,62,Slovenia,Central and Eastern Europe,5.757999897,1.341205955,1.452518821,0.790828228,0.572575808,0.045128979,0.242649093,2017
Slovenia,SVN,2018,10.87492264,12.34691637,2077835,,50,51,Slovenia,Central and Eastern Europe,5.948,1.219,1.506,0.856,0.633,0.051,0.16,2018
Slovenia,SVN,2019,10.82661328,12.36236899,2078654,,43,44,Slovenia,Central and Eastern Europe,6.118,1.258,1.523,0.953,0.564,0.057,0.144,2019
Slovenia,SVN,2020,,,2078931,,32,33,Slovenia,Central and Eastern Europe,6.363399982,1.208652496,1.464677691,0.932548046,0.646700144,0.076516323,0.145701498,2020
Slovenia,SVN,2021,,,2078723,,28,29,Slovenia,Central and Eastern Europe,6.461,1.36,1.093,0.722,0.69,0.085,0.122,2021
Somalia,SOM,2016,13.86386006,14.65712309,14185635,,75,76,Somalia,Sub-Saharan Africa,5.44,0,0.33613,0.11466,0.56778,0.3118,0.27225,2016
Somalia,SOM,2017,13.8616704,14.6739354,14589165,,92,93,Somalia,-,5.151000023,0.022643184,0.721151352,0.113989137,0.602126956,0.282410324,0.291631311,2017
Somalia,SOM,2018,13.88851293,14.66482239,15008225,,97,98,Somalia,-,4.982,0,0.712,0.115,0.674,0.282,0.238,2018
Somalia,SOM,2019,13.94326813,14.65502211,15442906,,111,112,Somalia,-,4.668,0,0.698,0.268,0.559,0.27,0.243,2019
South Africa,ZAF,2015,11.13019997,12.59336512,55386369,Africa,112,113,South Africa,Sub-Saharan Africa,4.642,0.92049,1.18468,0.27688,0.33207,0.08884,0.11973,2015
South Africa,ZAF,2016,11.15123702,12.69866374,56207649,,115,116,South Africa,Sub-Saharan Africa,4.459,1.02416,0.96053,0.18611,0.42483,0.08415,0.13656,2016
South Africa,ZAF,2017,11.16551949,12.78721473,57009751,,100,101,South Africa,Sub-Saharan Africa,4.828999996,1.054698706,1.384788632,0.18708007,0.479246736,0.072509497,0.13936238,2017
South Africa,ZAF,2018,11.16530533,12.76579082,57792520,,104,105,South Africa,Sub-Saharan Africa,4.724,0.94,1.41,0.33,0.516,0.056,0.103,2018
South Africa,ZAF,2019,11.15921128,12.6943848,58558267,,105,106,South Africa,Sub-Saharan Africa,4.722,0.96,1.351,0.469,0.389,0.055,0.13,2019
South Africa,ZAF,2020,,,59308690,,108,109,South Africa,Sub-Saharan Africa,4.814099789,0.902140439,1.259086251,0.407034069,0.43478182,0.05950214,0.126406848,2020
South Africa,ZAF,2021,,,60041996,,102,103,South Africa,Sub-Saharan Africa,4.956,0.967,0.895,0.265,0.447,0.051,0.144,2021
South Korea,KOR,2015,11.20493167,11.40111745,50823087,Asia,46,47,South Korea,Eastern Asia,5.984,1.24461,0.95774,0.96538,0.33208,0.07857,0.18557,2015
South Korea,KOR,2016,11.07948674,11.05333296,50983446,,57,57,South Korea,Eastern Asia,5.835,1.35948,0.72194,0.88645,0.25168,0.07716,0.18824,2016
South Korea,KOR,2017,10.95078504,10.69799095,51096408,,54,55,South Korea,Eastern Asia,5.837999821,1.401678443,1.128274441,0.900214076,0.257921666,0.063282669,0.206674367,2017
